phase,timestamp,balance,equity,drawdown_pct,open_positions
baseline,2025-07-28T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-29T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-29T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-29T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-29T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-29T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-29T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-30T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-30T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-30T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-30T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-30T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-30T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-31T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-31T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-31T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-31T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-31T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
